ABIDE,Positiv,,Affil,,,,,,,,,,,
DEDUCE,Positiv,,,,,,,,,,,,,
DEFEND,Positiv,,Affil,,Strong,,,,,,,,,
DEFENDER,Positiv,,Affil,,Strong,,,,,,,,,
DEFENSE,Positiv,,Affil,,Strong,,,,,,,,,
DEFERENCE,Positiv,,,,,,,,,,,,,
DEFINITIVE,Positiv,,,,Strong,,,,,,,,,
DELICACY,Positiv,,,,,,,,,,,,,
DELICATE,Positiv,,,,,,Weak,,,,,,,
DELIGHT,Positiv,,,,,,,Pleasur,,,,EMOT,,
DELIGHTFUL,Positiv,,,,,,,Pleasur,,,,EMOT,,
DEPENDABILITY,Positiv,,,,Strong,,,,,,,,Virtue,
DEPENDABLE,Positiv,,,,Strong,,,,,,,,Virtue,
DESCRY,Positiv,,,,,,,,,,,,,
DESERVE,Positiv,,Affil,,,,,,,,,,,
DESERVEDLY,Positiv,,,,Strong,,,,,,,,,
DESIRABLE,Positiv,,,,,,,,,,,,Virtue,
DESIROUS,Positiv,,,,,,,,,,,,,
DEVOTE,Positiv,,,,,,,Pleasur,,,,EMOT,,
DEVOTION,Positiv,,Affil,,,,,,,,Arousal,EMOT,,
DEVOUT,Positiv,,Affil,,Strong,,,,,,,,,
DEXTERITY,Positiv,,,,Strong,,,,,,,,,
DIG,Positiv,,,,,,,,,,,,,
DIGNIFIED,Positiv,,,,Strong,Power,,,,,,,,
DIGNIFY,Positiv,,,,,,,,,,,,,
DIGNITY,Positiv,,,,Strong,,,,,,,,Virtue,
DILIGENT,Positiv,,,,Strong,,,,,,,,Virtue,
DISCERN,Positiv,,,,,,,,,,,,,
DISCREET,Positiv,,,,,,,,,,,,Virtue,
DISCRETION,Positiv,,,,,,,,,,,,Virtue,
DISCUSS,Positiv,,,,,,,,,,,,,
DISTINCT,Positiv,,,,,,,,,,,,,
DISTINCTION,Positiv,,,,,,,,,,,,,
DISTINCTIVE,Positiv,,,,,,,,,,,,,
DISTINGUISH,Positiv,,,,,Power,,,,,,,Virtue,
DISTINGUISHED,Positiv,,,,Strong,Power,,,,,,,,
DIVINE,Positiv,,,,Strong,,,,,,,,,
DIVINITY,Positiv,,,,Strong,,,,,,,,Virtue,
DOMINANCE,Positiv,,,,,Power,,,,,,,,
DONATE,Positiv,,,,,,,,,,,,,
DONATION,Positiv,,,,,,,,,,,,,
DOTE,Positiv,,,,,,,Pleasur,,,,,,
DOUBTLESS,Positiv,,,,Strong,,,,,,,,Virtue,
DREAMLAND,Positiv,,,,,,,Pleasur,,,,,,
DURABILITY,Positiv,,,,Strong,,,,,,,,,
DURABLE,Positiv,,,,Strong,,,,,,,,,
DYNAMIC,Positiv,,,,Strong,,,,,,,,Virtue,
EAGER,Positiv,,,,Strong,,,Pleasur,,,,EMOT,,
EAGERNESS,Positiv,,,,,,,,,Feel,,,,
EARNEST,Positiv,,,,Strong,,,Pleasur,,,,,,
EARNESTNESS,Positiv,,,,,,,,,Feel,,,,
EASE,Positiv,,,,,,,,,,,,,
EASY,Positiv,,,,,,,,,,,,Virtue,
ECONOMIZE,Positiv,,,,,,,,,,,,,
ECSTASY,Positiv,,,,,,,Pleasur,,,,EMOT,,
ECSTATIC,Positiv,,,,,,,Pleasur,,,,EMOT,,
EDIBLE,Positiv,,,,,,,,,,,,,
EDUCATED,Positiv,,,,,,,,,,,,Virtue,
EDUCATION,Positiv,,,,,,,,,,,,,
EDUCATIONAL,Positiv,,,,,,,,,,,,,
EFFECTIVE,Positiv,,,,Strong,,,,,,,,Virtue,
EFFECTIVENESS,Positiv,,,,Strong,,,,,,,,Virtue,
EFFICACY,Positiv,,,,Strong,,,,,,,,Virtue,
EFFICIENCY,Positiv,,,,Strong,,,,,,,,Virtue,
EFFICIENT,Positiv,,,,Strong,,,,,,,,Virtue,
ELABORATE,Positiv,,,,,,,,,,,,,
ELABORATION,Positiv,,,,,,,,,,,,,
ELATE,Positiv,,,,,,,Pleasur,,,,EMOT,,
ELEGANCE,Positiv,,,,,,,,,,,,Virtue,
ELEGANT,Positiv,,,,,,,,,,,,Virtue,
ELOQUENT,Positiv,,,,,,,,,,,,Virtue,
EMBELLISH,Positiv,,,,,,,,,,,,,
EMBRACE,Positiv,,Affil,,,,,,,,,,,
EMINENCE,Positiv,,,,Strong,Power,,,,,,,,
EMINENT,Positiv,,,,Strong,Power,,,,,,,Virtue,
EMPATHY,Positiv,,,,,,,,,,,EMOT,,
EMPOWER,Positiv,,,,Strong,Power,,,,,,,,
EMPOWERMENT,Positiv,,,,Strong,Power,,,,,,,,
ENABLE,Positiv,,,,Strong,,,,,,,,,
ENCHANT,Positiv,,Affil,,,,,,,,,,,
ENCHANTMENT,Positiv,,,,,,,Pleasur,,,,EMOT,,
ENCOURAGE,Positiv,,Affil,,,,,,,,,,,
ENCOURAGEMENT,Positiv,,Affil,,,,,,,,,,Virtue,
ENDEAR,Positiv,,Affil,,,,,Pleasur,,,,,,
ENDORSE,Positiv,,Affil,,Strong,Power,,,,,,,,
ENDOW,Positiv,,,,,,,,,,,,,
ENDURANCE,Positiv,,,,Strong,,,,,,,,,
ENERGETIC,Positiv,,,,Strong,,,,,,,,,
ENERGIZE,Positiv,,,,Strong,,,,,,,,,
ENGAGE,Positiv,,,,,,,,,,,,,
ENHANCE,Positiv,,,,Strong,,,,,,,,,
ENHANCEMENT,Positiv,,,,,,,,,,,,,
ENJOY,Positiv,,,,,,,Pleasur,,,,,,
ENJOYABLE,Positiv,,,,,,,,,,,,Virtue,
ENJOYMENT,Positiv,,,,,,,,,,,EMOT,Virtue,
ENLIGHTEN,Positiv,,,,,,,,,,,,,
ENLIGHTENMENT,Positiv,,,,,,,,,,,,,
ENRICH,Positiv,,,,Strong,,,,,,,,,
ENRICHMENT,Positiv,,,,Strong,,,,,,,,,
ENSEMBLE,Positiv,,,,,,,,,,,,,
ENSURE,Positiv,,,,Strong,Power,,,,,,,,
ENTERTAIN,Positiv,,,,,,,,,,,,,
ENTERTAINMENT,Positiv,,,,,,,,,,,,,
ENTHUSIASM,Positiv,,Affil,,,,,Pleasur,,,,EMOT,,
ENTHUSIASTIC,Positiv,,Affil,,Strong,,,Pleasur,,Feel,,EMOT,,
ENTREPRENEURIAL,Positiv,,,,,,,,,,,,,
ENTRUST,Positiv,,,,,,,,,Feel,,,,
ENVISION,Positiv,,,,,,,,,,,,,
EQUALITY,Positiv,,,,,,,,,,,,Virtue,
EQUITABLE,Positiv,,,,,,,,,,,,Virtue,
EQUITY,Positiv,,,,,,,,,,,,,
ESSENTIAL,Positiv,,,,Strong,,,,,,,,Virtue,
ESTABLISH,Positiv,,,,Strong,Power,,,,,,,,
ESTEEM,Positiv,,,,,,,,,Feel,,,,
ETHICAL,Positiv,,,,,,,,,,,,Virtue,
ETHICS,Positiv,,,,,,,,,,,,,
ETIQUETTE,Positiv,,,,,,,,,,,,,
EVEN,Positiv,,,,,,,,,,,,,
EVERLASTING,Positiv,,,,Strong,,,,,,,,,
EXACT,Positiv,,,,,,,,,,,,Virtue,
EXALT,Positiv,,,,,,,,,,,,,
EXCEL,Positiv,,,,Strong,,,,,,,,,
EXCELLENCE,Positiv,,,,,,,,,,,,Virtue,
EXCELLENT,Positiv,,,,,,,,,,,,Virtue,
EXCITE,Positiv,,,,,,,Pleasur,,,,,,
EXCITED,Positiv,,,,,,,Pleasur,,,,,,
EXCITEDNESS,Positiv,,,,,,,Pleasur,,,,,,
EXCITEMENT,Positiv,,,,,,,Pleasur,,,,EMOT,,
EXERTION,Positiv,,,,,,,,,,,,,
EXHILARATION,Positiv,,,,,,,Pleasur,,,,,,
EXOTIC,Positiv,,,,,,,,,,,,,
EXPERIENCE,Positiv,,,,Strong,,,,,,,,Virtue,
EXPERT,Positiv,,,,Strong,Power,,,,,,,,
EXQUISITE,Positiv,,,,,,,,,,,,,
EXTOL,Positiv,,,,,,,,,,,,,
EXTRAORDINARY,Positiv,,,,,,,,,,,,Virtue,
EXTRAVAGANCE,Positiv,,,,,,,,,,,,,
EXUBERANCE,Positiv,,,,,,,,,Feel,,,,
EXUBERANT,Positiv,,,,,,,,,Feel,,,,
EXULT,Positiv,,,,,,,,,,,,,
EXULTATION,Positiv,,,,,,,,,,,,,
EYE,Positiv,,,,,,,,,,,,,
FABULOUS,Positiv,,,,,,,,,,,,,
FACILITATE,Positiv,,Affil,,Strong,,,,,,,,,
FACTUAL,Positiv,,,,,,,,,,,,,
FAIR,Positiv,,,,,,,,,,,,,
FAIRNESS,Positiv,,,,,,,,,,,,Virtue,
FAITH,Positiv,,Affil,,,,,,,,,,Virtue,
FAITHFUL,Positiv,,,,,,,,,,,,Virtue,
FAITHFULNESS,Positiv,,,,,,,,,,,,Virtue,
FAME,Positiv,,,,,,,,,,,,,
FAMILIAR,Positiv,,,,,,,,,,,,,
FAMILIARITY,Positiv,,,,,,,,,,,,,
FAMILIARIZE,Positiv,,,,,,,,,,,,,
FAMOUS,Positiv,,,,,Power,,,,,,,Virtue,
FANCY,Positiv,,,,,,,,,,,,Virtue,
FANTASTIC,Positiv,,,,,,,,,,,,Virtue,
FANTASY,Positiv,,,,,,,Pleasur,,,,,,
FARSIGHTED,Positiv,,,,,,,,,,,,,
FASCINATION,Positiv,,,,,,,,,,,,,
FASHIONABLE,Positiv,,,,,,,,,,,,,
FAVOR,Positiv,,Affil,,,,,,,,,,Virtue,
FAVORABLE,Positiv,,Affil,,,,,,,,,,Virtue,
FAVORITE,Positiv,,Affil,,,,,,,,,,Virtue,
FEARLESS,Positiv,,,,Strong,,,,,,,,,
FEASIBLE,Positiv,,,,Strong,,,,,,,,,
FEAST,Positiv,,Affil,,,,,,,,,,,
FELLOW,Positiv,,Affil,,,,,,,,,,,
FELLOWSHIP,Positiv,,Affil,,Strong,,,,,,,,Virtue,
FERTILE,Positiv,,,,,,,,,,,,,
FERVENT,Positiv,,Affil,,Strong,,,,,Feel,,,,
FERVOR,Positiv,,Affil,,Strong,,,,,Feel,,,,
FESTIVAL,Positiv,,Affil,,,,,,,,,,,
FESTIVE,Positiv,,,,,,,,,,,,,
FESTIVITY,Positiv,,,,,,,,,,,,,
FIDELITY,Positiv,,Affil,,,,,,,,,,,
FIERY,Positiv,,,,Strong,,,,,Feel,,,,
FILIAL,Positiv,,Affil,,,,,,,,,,,
FILL,Positiv,,,,,,,,,,,,,
FINE,Positiv,,,,,,,,,,,,Virtue,
FIRMNESS,Positiv,,,,Strong,,,,,,,,,
FIT,Positiv,,,,,,,,,,,,Virtue,
FITNESS,Positiv,,,,Strong,,,,,,,,,
FLAIR,Positiv,,,,Strong,,,,,,,,Virtue,
FLASHY,Positiv,,,,,,,,,,,,,
FLATTER,Positiv,,Affil,,,,Weak,,,,,,,
FLATTERY,Positiv,,Affil,,,,Weak,,,,,,,
FLAUNT,Positiv,,,,,,,,,,,,,
FLAWLESS,Positiv,,,,,,,,,,,,Virtue,
FLEXIBLE,Positiv,,,,,,,,,,,,,
FLIRT,Positiv,,,,,,,Pleasur,,,,EMOT,,
FLOURISH,Positiv,,,,Strong,Power,,,,,,,,
FLUENT,Positiv,,,,,,,,,,,,Virtue,
FOND,Positiv,,Affil,,,,,,,,Arousal,,Virtue,
FONDNESS,Positiv,,,,,,,Pleasur,,,,EMOT,,
FOREMOST,Positiv,,,,Strong,,,,,,,,Virtue,
FORESIGHT,Positiv,,,,Strong,,,,,,,,Virtue,
FORGAVE,Positiv,,Affil,,,,,,,,,,,
FORGIVE,Positiv,,Affil,,,,,,,,,,,
FORGIVEN,Positiv,,Affil,,,,,,,,,,,
FORGIVENESS,Positiv,,,,,,,,,,,,Virtue,
FORMALITY,Positiv,,,,,,,,,,,,,
FORTIFY,Positiv,,,,Strong,Power,,,,,,,,
FORTITUDE,Positiv,,,,Strong,,,,,,,,Virtue,
FORTUNATE,Positiv,,,,,,,,,,,,Virtue,
FORWARD,Positiv,,,,,,,,,,,,,
FOSTER,Positiv,,Affil,,,,,,,,,,,
FRAGRANT,Positiv,,,,,,,,,,,,,
FRANK,Positiv,,,,,,,,,,,,Virtue,
FREE,Positiv,,,,Strong,,,,,,,,Virtue,
FREEDOM,Positiv,,,,,,,,,,,,Virtue,
FRESH,Positiv,,,,,,,,,,,,,
FRIEND,Positiv,,Affil,,,,,,,,,,,
FRIENDLY,Positiv,,Affil,,,,,,,,,EMOT,Virtue,
FRIENDSHIP,Positiv,,Affil,,,,,,,,,,Virtue,
FROLIC,Positiv,,,,,,,,,,,,,
FRUGAL,Positiv,,,,,,,,,,,,,
FRUITFUL,Positiv,,,,Strong,,,,,,,,Virtue,
FRUITION,Positiv,,,,,,,,,,,,,
FULFILL,Positiv,,,,Strong,,,,,,,,,
FULFILLMENT,Positiv,,,,Strong,,,,,,,,,
FULLNESS,Positiv,,,,,,,,,,,,,
FUN,Positiv,,,,,,,Pleasur,,,,,,
FUNNY,Positiv,,,,,,,,,,,,Virtue,
GAIETY,Positiv,,,,,,,Pleasur,,,,EMOT,,
GAILY,Positiv,,,,,,,Pleasur,,,,EMOT,,
GAIN,Positiv,,,,Strong,,,,,,,,,
GALLANT,Positiv,,,,Strong,,,,,,,,Virtue,
GALLANTRY,Positiv,,,,,,,,,,,,Virtue,
GAME,Positiv,,,,Strong,,,Pleasur,,,,,,
GARNISH,Positiv,,,,,,,,,,,,,
GAY,Positiv,,,,,,,Pleasur,,,,EMOT,,
GENERATE,Positiv,,Affil,,,,,,,,,,,
GENEROSITY,Positiv,,,,,,,,,,,,Virtue,
GENEROUS,Positiv,,,,,,,,,,,,Virtue,
GENIAL,Positiv,,Affil,,,,,,,,Arousal,,,
GENIUS,Positiv,,,,Strong,,,,,,,,,
GENTLE,Positiv,,Affil,,,,Weak,,,,,,Virtue,
GENUINE,Positiv,,,,,,,,,,,,Virtue,
GIDDY,Positiv,,,,,,,,,Feel,,,,
GIFT,Positiv,,Affil,,,,,,,,,,,
GIFTED,Positiv,,,,Strong,,,,,,,,Virtue,
GIVE,Positiv,,Affil,,,,,,,,,,,
GLAD,Positiv,,,,,,,Pleasur,,,,EMOT,,
GLADDEN,Positiv,,,,,,,Pleasur,,,,,,
GLADNESS,Positiv,,,,,,,Pleasur,,,,EMOT,,
GLAMOROUS,Positiv,,,,,,,,,,,,,
GLAMOUR,Positiv,,,,,,,,,,,,,
GLEAM,Positiv,,,,,,,,,,,,,
GLEAN,Positiv,,,,,,,,,,,,,
GLEE,Positiv,,,,,,,Pleasur,,,,EMOT,,
GLIMMER,Positiv,,,,Strong,,,,,,,,,
GLISTEN,Positiv,,,,,,,,,,,,,
GLITTER,Positiv,,,,,,,,,,,,,
GLORIFY,Positiv,,Affil,,Strong,Power,,,,,,,,
GLORIOUS,Positiv,,,,,,,,,,,,Virtue,
GLORY,Positiv,,,,,,,,,,,,Virtue,
GLOSSY,Positiv,,,,,,,,,,,,,
GLOW,Positiv,,,,,,,,,,,,,
GODLIKE,Positiv,,,,Strong,Power,,,,,,,,
GODLINESS,Positiv,,,,Strong,Power,,,,,,,Virtue,
GOLD,Positiv,,,,,,,,,,,,,
GOLDEN,Positiv,,,,,,,,,,,,,
GOOD,Positiv,,,,,,,,,,,,Virtue,
GOODBYE,Positiv,,Affil,,,,,,,,,,,
GOODNESS,Positiv,,,,,,,,,,,,Virtue,
GORGEOUS,Positiv,,,,,,,,,,,,,
GRACE,Positiv,,,,,,,,,,,,Virtue,
GRACEFUL,Positiv,,,,,,,,,,,,Virtue,
GRACIOUS,Positiv,,Affil,,,Power,,,,,,,Virtue,
GRADUATION,Positiv,,,,,,,,,,,,,
GRAND,Positiv,,,,Strong,,,,,,,,Virtue,
GRANDEUR,Positiv,,,,Strong,,,,,,,,,
GRATEFUL,Positiv,,Affil,,,,,Pleasur,,,Arousal,EMOT,,
GRATIFICATION,Positiv,,,,,,,Pleasur,,,,EMOT,,
GRATIFY,Positiv,,,,,,,Pleasur,,,,,,
GRATITUDE,Positiv,,,,,,,,,Feel,,,,
GREAT,Positiv,,,,Strong,,,,,,,,,
GREATNESS,Positiv,,,,Strong,Power,,,,,,,Virtue,
GREET,Positiv,,Affil,,,,,,,,,,,
GROOM,Positiv,,,,,,,,,,,,,
GUARANTEE,Positiv,,,,Strong,Power,,,,,,,,
GUARDIAN,Positiv,,,,Strong,,,,,,,,,
GUIDE,Positiv,,,,Strong,Power,,,,,,,,
GUSTO,Positiv,,,,Strong,Power,,,,,,,,
HALLOWED,Positiv,,,,,,,,,,,,,
HAND,Positiv,,,,,,,,,,,,,
HANDSOME,Positiv,,,,,,,,,,,,Virtue,
HANDY,Positiv,,,,,,,,,,,,Virtue,
HAPPINESS,Positiv,,,,,,,Pleasur,,,,EMOT,,
HAPPY,Positiv,,,,,,,Pleasur,,,,EMOT,,
HARDY,Positiv,,,,Strong,,,,,,,,Virtue,
HARMLESS,Positiv,,,,,,Weak,,,,,,Virtue,
HARMONIOUS,Positiv,,Affil,,,,,Pleasur,,,,,,
HARMONIZE,Positiv,,Affil,,,,,,,,,,,
HARMONY,Positiv,,,,,,,,,,,,Virtue,
HARNESS,Positiv,,,,,,,,,,,,,
HAVEN,Positiv,,,,,,,,,,,,,
HEAL,Positiv,,,,Strong,Power,,,,,,,,
HEALTH,Positiv,,,,Strong,,,,,,,,Virtue,
HEALTHFUL,Positiv,,,,,,,,,,,,Virtue,
HEALTHY,Positiv,,,,Strong,,,,,,,,Virtue,
HEART,Positiv,,Affil,,,,,,,,Arousal,,,
HEARTILY,Positiv,,,,Strong,,,,,,,,,
HEAVEN,Positiv,,,,,,,,,,,,,
HEAVENLY,Positiv,,,,,,,,,,,,Virtue,
HELP,Positiv,,Affil,,,,,,,,,,Virtue,
HELPFUL,Positiv,,Affil,,,,,,,,,,Virtue,
HERO,Positiv,,,,Strong,Power,,,,,,,,
HEROIC,Positiv,,,,Strong,Power,,,,,,,Virtue,
HEROINE,Positiv,,,,,,,,,,,,,
HEROISM,Positiv,,,,Strong,Power,,,,,,,Virtue,
HIGHLIGHT,Positiv,,,,,,,,,,,,,
HILARIOUS,Positiv,,,,,,,Pleasur,,,,,,
HIT,Positiv,,Affil,,,,,,,,,,,
HOLY,Positiv,,,,,,,,,,,,Virtue,
HOMAGE,Positiv,,,,,,,,,,Arousal,,,
HOME,Positiv,,,,,,,,,,,,,
HONEST,Positiv,,,,,,,,,,,,Virtue,
HONEYMOON,Positiv,,Affil,,,,,,,,,,,
HONOR,Positiv,,,,,,,,,,,,Virtue,
HONORABLE,Positiv,,,,,,,,,,,,Virtue,
HOPE,Positiv,,,,,,,,,,,,,
HOPEFUL,Positiv,,,,,,,,,,,EMOT,,
HOSPITABLE,Positiv,,Affil,,,,,,,,,,Virtue,
HUG,Positiv,,,,,,,,,,,,,
HUMAN,Positiv,,,,,,,,,,,,,
HUMANITARIAN,Positiv,,,,,,,,,,,,Virtue,
HUMANITY,Positiv,,,,,,,,,,,,,
HUMBLE,Positiv,,,,,,Weak,,,,,,Virtue,
HUMILITY,Positiv,,,,,,,,,,,,Virtue,
HUMOR,Positiv,,,,,,,Pleasur,,,,,,
HUMOROUS,Positiv,,,,,,,Pleasur,,,,,,
HYGIENE,Positiv,,,,,,,,,,,,,
IDEAL,Positiv,,,,,,,,,,,,Virtue,
IDEALISM,Positiv,,,,,,,,,,,,,
IDOL,Positiv,,,,,,,,,,,,,
IDOLIZE,Positiv,,,,,,,,,,,,,
ILLUMINATE,Positiv,,,,,,,,,,,,,
ILLUSTRIOUS,Positiv,,,,,,,,,,,,,
IMAGINATION,Positiv,,,,,,,,,,,,,
IMAGINATIVE,Positiv,,,,,,,,,,,,Virtue,
IMMACULATE,Positiv,,,,,,,,,,,,Virtue,
IMMORTAL,Positiv,,,,,Power,,,,,,,,
IMPARTIAL,Positiv,,,,,,,,,,Arousal,,,
IMPARTIALITY,Positiv,,,,,,,,,,Arousal,,,
IMPERATIVE,Positiv,,,,,,,,,,,,,
IMPERVIOUS,Positiv,,,,Strong,,,,,,,,,
IMPETUS,Positiv,,,,Strong,,,,,,,,,
IMPORTANCE,Positiv,,,,,,,,,,,,,
IMPORTANT,Positiv,,,,,,,,,,,,Virtue,
IMPRESS,Positiv,,,,Strong,,,,,,,,,
IMPRESSIVE,Positiv,,,,Strong,,,,,,,,Virtue,
IMPROVE,Positiv,,,,Strong,,,,,,,,Virtue,
IMPROVEMENT,Positiv,,,,Strong,,,,,,,,Virtue,
IMPUNITY,Positiv,,,,,Power,,,,,,,,
INAUGURATE,Positiv,,Affil,,,,,,,,,,,
INAUGURATION,Positiv,,,,,,,,,,,,,
INDEPENDENCE,Positiv,,,,Strong,,,,,,,,,
INDEPENDENT,Positiv,,,,Strong,Power,,,,,,,Virtue,
INDESCRIBABLE,Positiv,,,,,,,,,,,,,
INDICATIVE,Positiv,,,,,,,,,,,,,
INDISPENSABILITY,Positiv,,,,Strong,Power,,,,,,,Virtue,
INDISPENSABLE,Positiv,,,,Strong,,,,,,,,,
INDIVIDUALITY,Positiv,,,,,,,,,,,,,
INDOMITABLE,Positiv,,,,Strong,Power,,,,,,,,
INDULGENCE,Positiv,,,,,,,Pleasur,,,Arousal,,,
INDUSTRIOUS,Positiv,,,,Strong,,,,,,,,,
INEXPENSIVE,Positiv,,,,,,,,,,,,,
INFALLIBILITY,Positiv,,,,Strong,,,,,,,,Virtue,
INFALLIBLE,Positiv,,,,Strong,,,,,,,,Virtue,
INFER,Positiv,,,,,,,,,,,,,
INFERENCE,Positiv,,,,,,,,,,,,,
INFORM,Positiv,,,,,,,,,,,,,
INGENIOUS,Positiv,,,,,,,,,,,,Virtue,
INGENUITY,Positiv,,,,,,,,,,,,,
INHERIT,Positiv,,,,,,,,,,,,,
INNOCENCE,Positiv,,,,,,,,,,,,Virtue,
INNOCENT,Positiv,,,,,,,,,,,,Virtue,
INNOVATE,Positiv,,,,,,,,,,,,,
INNOVATIVE,Positiv,,,,,,,,,,,,Virtue,
INQUISITIVE,Positiv,,,,,,,,,,,,,
INSEPARABLE,Positiv,,Affil,,,,,,,,,,,
INSIGHT,Positiv,,,,,,,,,,,,,
INSISTENT,Positiv,,,,Strong,,,,,,Arousal,,,
INSPIRATION,Positiv,,,,,,,,,,Arousal,,,
INSPIRATIONAL,Positiv,,,,,,,,,,Arousal,,,
INSPIRE,Positiv,,Affil,,Strong,,,,,,,,,
INSTINCTIVE,Positiv,,,,,,,,,,,,,
INTEGRITY,Positiv,,,,Strong,,,,,,,,Virtue,
INTELLECT,Positiv,,,,Strong,,,,,,,,Virtue,
INTELLECTUAL,Positiv,,,,Strong,,,,,,,,Virtue,
INTELLIGENCE,Positiv,,,,Strong,,,,,,,,Virtue,
INTELLIGENT,Positiv,,,,Strong,,,,,,,,Virtue,
INTELLIGIBLE,Positiv,,,,,,,,,,,,,
INTERCEDE,Positiv,,,,,,,,,,,,,
INTERCOURSE,Positiv,,,,,,,,,,,,,
INTEREST,Positiv,,,,,,,,,,,,,
INTERESTED,Positiv,,,,,,,,,,,,,
INTERPOSE,Positiv,,,,,,,,,,,,,
INTIMACY,Positiv,,,,,,,Pleasur,,,,EMOT,,
INTIMATE,Positiv,,Affil,,,,,,,,Arousal,,,
INTRICATE,Positiv,,,,,,,,,,,,,
INTRIGUE,Positiv,,,,,,,,,,,,,
INVALUABLE,Positiv,,,,,,,,,,,,,
INVENTOR,Positiv,,,,,,,,,,,,,
INVINCIBLE,Positiv,,,,Strong,Power,,,,,,,Virtue,
INVITATION,Positiv,,Affil,,,,,,,,,,,
INVITE,Positiv,,,,Strong,,,,,,,,Virtue,
INVULNERABLE,Positiv,,,,Strong,Power,,,,,,,Virtue,
IRRESISTIBLE,Positiv,,,,,,,,,,,,,
JEST,Positiv,,,,,,,Pleasur,,,,,,
JOIN,Positiv,,Affil,,Strong,,,,,,,,,
JOINTLY,Positiv,,Affil,,Strong,,,,,,,,,
JOKE,Positiv,,,,,,,,,,,,,
JOLLY,Positiv,,,,,,,Pleasur,,,,EMOT,,
JOY,Positiv,,,,,,,Pleasur,,,,EMOT,,
JOYFUL,Positiv,,,,,,,Pleasur,,,,EMOT,,
JUBILANT,Positiv,,,,,,,Pleasur,,,,EMOT,,
JUBILEE,Positiv,,,,,,,Pleasur,,,,,,
JUST,Positiv,,,,,,,,,,,,Virtue,
JUSTICE,Positiv,,,,,Power,,,,,,,,
JUSTIFIABLY,Positiv,,,,,,,,,,,,Virtue,
JUSTIFICATION,Positiv,,,,,,,,,,,,Virtue,
JUSTIFY,Positiv,,,,,,,,,,,,,
KEEN,Positiv,,,,Strong,,,,,,,,Virtue,
KID,Positiv,,Affil,,,,,,,,,,,
KIND,Positiv,,Affil,,,,,,,,,,Virtue,
KINDNESS,Positiv,,Affil,,,,,,,,,,Virtue,
KISS,Positiv,,Affil,,,,,,,,,,,
KNOW,Positiv,,,,,,,,,,,,,
KNOWLEDGE,Positiv,,,,Strong,,,,,,,,,
LAUDABLE,Positiv,,Affil,,,,,,,,,,,
LAUGH,Positiv,,,,,,,,,,,,,
LAUGHTER,Positiv,,,,,,,,,,,,,
LAVISH,Positiv,,,,,,,,,,,,,
LAW,Positiv,,,,,,,,,,,,,
LAWFUL,Positiv,,,,,,,,,,,,Virtue,
LEAD,Positiv,,,,Strong,,,,,,,,Virtue,
LEARN,Positiv,,,,,,,,,,,,Virtue,
LEARNER,Positiv,,,,,,,,,,,,,
LEGAL,Positiv,,,,,,,,,,,,,
LEGITIMACY,Positiv,,,,,,,,,,,,Virtue,
LEGITIMATE,Positiv,,,,,,,,,,,,Virtue,
LEISURE,Positiv,,,,,,,,,,,,Virtue,
LIBERAL,Positiv,,Affil,,,,,,,,,,Virtue,
LIBERALISM,Positiv,,,,,,,,,,,,,
LIBERATE,Positiv,,Affil,,,Power,,,,,,,,
LIBERTY,Positiv,,,,,Power,,,,,,,,
LIFELONG,Positiv,,,,,,,,,,,,,
LIGHT,Positiv,,,,,,,,,,,,,
LIKABLE,Positiv,,,,,,,,,,,,Virtue,
LIKE,Positiv,,Affil,,,,,,,,Arousal,EMOT,,
LIVE,Positiv,,,,Strong,,,,,,,,,
LIVELY,Positiv,,,,Strong,,,,,,,,,
LOGIC,Positiv,,,,,,,,,,,,,
LOGICAL,Positiv,,,,,,,,,,,,,
LONGEVITY,Positiv,,,,Strong,,,,,,,,,
LOVE,Positiv,,Affil,,,,,Pleasur,,,,EMOT,,
LOVELINESS,Positiv,,,,,,,,,,,,Virtue,
LOVELY,Positiv,,,,,,,,,,,,Virtue,
LOVER,Positiv,,Affil,,,,,,,,,,,
LOYAL,Positiv,,,,,,,,,,,,Virtue,
LOYALTY,Positiv,,,,,,,,,,,,Virtue,
LUCID,Positiv,,,,,,,,,,,,,
LUCK,Positiv,,,,Strong,,,,,,,,Virtue,
LUCKILY,Positiv,,,,,,,,,,,,Virtue,
LUCKY,Positiv,,,,,,,,,,,,Virtue,
LUCRATIVE,Positiv,,,,,,,,,,,,,
LUMINOUS,Positiv,,,,,,,,,,,,,
LUST,Positiv,,,,,,,Pleasur,,,,EMOT,,
LUSTER,Positiv,,,,,,,,,,,,,
LUSTROUS,Positiv,,,,,,,,,,,,,
LUXURIANT,Positiv,,,,,,,,,,,,,
LUXURIOUS,Positiv,,,,,,,,,,,,,
LUXURY,Positiv,,,,,,,,,,,,Virtue,
LYRIC,Positiv,,,,,,,,,,,,,
LYRICAL,Positiv,,,,,,,,,,,,,
MAGICAL,Positiv,,,,,,,,,,,,,
MAGNETIC,Positiv,,,,,,,,,,,,,
MAGNIFICENCE,Positiv,,,,,,,,,,,,Virtue,
MAGNIFICENT,Positiv,,,,Strong,,,,,,,,Virtue,
MAIN#1,Positiv,,,,Strong,,,,,,,,,
MAJESTIC,Positiv,,,,,,,,,,,,Virtue,
MAJESTY,Positiv,,,,,,,,,,,,Virtue,
